2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Waiwhetu North,174.91158,-41.22212
Waiwhetu North,174.92191,-41.22389
Waiwhetu North,174.91316,-41.21989
Waiwhetu North,174.92108,-41.2232
Waiwhetu North,174.91392,-41.22082
Waiwhetu North,174.92428,-41.22335
Waiwhetu North,174.9255,-41.22232
Waiwhetu North,174.92698,-41.22435
Waiwhetu North,174.93027,-41.22593
Waiwhetu North,174.92712,-41.22302
Waiwhetu North,174.91535,-41.2194
Waiwhetu North,174.93263,-41.22612
Waiwhetu North,174.91791,-41.22123
Waiwhetu North,174.93251,-41.22496
Waiwhetu North,174.93452,-41.22585
Waiwhetu North,174.93226,-41.22489
Waiwhetu North,174.9129,-41.22043
Waiwhetu North,174.91191,-41.22159
Waiwhetu North,174.93072,-41.22339
Waiwhetu North,174.92781,-41.225
Waiwhetu North,174.92677,-41.22384
Waiwhetu North,174.91809,-41.22117
Waiwhetu North,174.91398,-41.22119
Waiwhetu North,174.93282,-41.22399
Waiwhetu North,174.91675,-41.22016
Waiwhetu North,174.91455,-41.22132
Waiwhetu North,174.91752,-41.22381
Waiwhetu North,174.93388,-41.22518
Waiwhetu North,174.91525,-41.22069
Waiwhetu North,174.91194,-41.22194
Waiwhetu North,174.93228,-41.22472
Waiwhetu North,174.92714,-41.22526
Waiwhetu North,174.92048,-41.22388
Waiwhetu North,174.93167,-41.22375
Waiwhetu North,174.91814,-41.22009
Waiwhetu North,174.92399,-41.22488
Waiwhetu North,174.91332,-41.22038
Waiwhetu North,174.91681,-41.22119
Waiwhetu North,174.93266,-41.22283
Waiwhetu North,174.91689,-41.22348
Waiwhetu North,174.91969,-41.22395
Waiwhetu North,174.91767,-41.22239
Waiwhetu North,174.92452,-41.22386
Waiwhetu North,174.93254,-41.22539
Ngauranga East,174.81812,-41.24552
Ngauranga East,174.81526,-41.24676
Ngauranga East,174.81105,-41.24118
Ngauranga East,174.82161,-41.24275
Ngauranga East,174.8245,-41.23864
Ngauranga East,174.81707,-41.24425
Ngauranga East,174.81696,-41.2401
Ngauranga East,174.80851,-41.23821
Ngauranga East,174.82012,-41.24207
Ngauranga East,174.81653,-41.23849
Ngauranga East,174.82486,-41.24115
Ngauranga East,174.8233,-41.23675
Ngauranga East,174.82391,-41.23932
Ngauranga East,174.8071,-41.23838
Ngauranga East,174.81018,-41.24082
Ngauranga East,174.81783,-41.24233
Ngauranga East,174.80619,-41.23622
Ngauranga East,174.82193,-41.23869
Ngauranga East,174.81851,-41.24434
Ngauranga East,174.82289,-41.23928
Ngauranga East,174.82321,-41.24151
Ngauranga East,174.82175,-41.23886
Ngauranga East,174.81936,-41.23653
Ngauranga East,174.82301,-41.23952
Ngauranga East,174.82355,-41.24107
Ngauranga East,174.80961,-41.24047
Ngauranga East,174.81462,-41.2368
Ngauranga East,174.80646,-41.23794
Ngauranga East,174.81485,-41.24355
Ngauranga East,174.81413,-41.24422
Ngauranga East,174.81747,-41.24103
Ngauranga East,174.81379,-41.24767
Ngauranga East,174.82087,-41.23939
Ngauranga East,174.81793,-41.24172
Ngauranga East,174.81559,-41.24342
Ngauranga East,174.82132,-41.2379
Ngauranga East,174.81463,-41.23779
Ngauranga East,174.81367,-41.23774
Ngauranga East,174.81213,-41.24176
Ngauranga East,174.81863,-41.23825
Ngauranga East,174.81492,-41.24413
Ngauranga East,174.81866,-41.23887
Ngauranga East,174.81399,-41.23956
Ngauranga East,174.81823,-41.23686
Ngauranga East,174.81858,-41.23573
Ngauranga East,174.82315,-41.23743
Ngauranga East,174.81349,-41.24652
Ngauranga East,174.82007,-41.24298
Ngauranga East,174.8169,-41.24611
Ngauranga East,174.81875,-41.23612
Ngauranga East,174.81777,-41.24194
Ngauranga East,174.81912,-41.24342
Ngauranga East,174.81684,-41.24477
Ngauranga East,174.81835,-41.23834
Ngauranga East,174.80866,-41.23963
Ngauranga East,174.82175,-41.24138
Ngauranga East,174.82082,-41.23602
Ngauranga East,174.81831,-41.24514
Ngauranga East,174.82517,-41.23911
Ngauranga East,174.81746,-41.24365
Ngauranga East,174.8172,-41.23825
Ngauranga East,174.81509,-41.24753
Ngauranga East,174.8072,-41.23462
Ngauranga East,174.81549,-41.24361
Ngauranga East,174.81306,-41.24797
Ngauranga East,174.81987,-41.24216
Ngauranga East,174.82623,-41.2393
Ngauranga East,174.81559,-41.24421
Ngauranga East,174.80662,-41.23796
Ngauranga East,174.81963,-41.23829
Ngauranga East,174.82365,-41.23868
Ngauranga East,174.81372,-41.24385
Ngauranga East,174.81742,-41.23938
Ngauranga East,174.80788,-41.2336
Ngauranga East,174.81924,-41.24451
Ngauranga East,174.81294,-41.24023
Ngauranga East,174.81177,-41.2486
Ngauranga East,174.82308,-41.24131
Ngauranga East,174.82009,-41.23687
Ngauranga East,174.81618,-41.24089
Ngauranga East,174.81705,-41.23684
Ngauranga East,174.80553,-41.23757
Ngauranga East,174.81358,-41.24349
Ngauranga East,174.81514,-41.23695
Ngauranga East,174.81181,-41.24182
Ngauranga East,174.82357,-41.23836
Ngauranga East,174.82113,-41.24303
Ngauranga East,174.81499,-41.24376
Ngauranga East,174.81607,-41.23998
Ngauranga East,174.82083,-41.23742
Ngauranga East,174.80844,-41.23893
Ngauranga East,174.8242,-41.24064
Ngauranga East,174.81546,-41.2403
Ngauranga East,174.81741,-41.24201
Ngauranga East,174.82142,-41.23661
Ngauranga East,174.82568,-41.23967
Ngauranga East,174.81752,-41.23792
Ngauranga East,174.82594,-41.23904
Ngauranga East,174.82123,-41.24071
Ngauranga East,174.81891,-41.23937
Mitchelltown,174.75559,-41.29609
Mitchelltown,174.75072,-41.29923
Mitchelltown,174.75175,-41.29893
Mitchelltown,174.75742,-41.2961
Mitchelltown,174.75633,-41.29801
Mitchelltown,174.75449,-41.29699
Mitchelltown,174.75947,-41.29603
Mitchelltown,174.75596,-41.29429
Mitchelltown,174.75095,-41.29989
Mitchelltown,174.75808,-41.29688
Mitchelltown,174.75488,-41.29326
Mitchelltown,174.75294,-41.2965
Mitchelltown,174.75407,-41.2953
Mitchelltown,174.75602,-41.29528
Mitchelltown,174.75344,-41.29775
Mitchelltown,174.75663,-41.29555
Mitchelltown,174.75702,-41.29884
Mitchelltown,174.76018,-41.29555
Mitchelltown,174.75677,-41.29501
Mitchelltown,174.76137,-41.29447
Mitchelltown,174.7604,-41.29561
Mitchelltown,174.75484,-41.29812
Mitchelltown,174.75104,-41.29707
Mitchelltown,174.75393,-41.29322
Mitchelltown,174.75427,-41.2979
Mitchelltown,174.75173,-41.29712
Mitchelltown,174.755,-41.2933
Mitchelltown,174.75674,-41.29632
Mitchelltown,174.75889,-41.29628
Mitchelltown,174.75949,-41.29473
Mitchelltown,174.75507,-41.2984
Mitchelltown,174.76089,-41.29515
Mitchelltown,174.7585,-41.29805
Mitchelltown,174.75757,-41.29601
Mitchelltown,174.75836,-41.29532
Mitchelltown,174.75185,-41.30098
Mitchelltown,174.75631,-41.29744
Mitchelltown,174.75461,-41.29347
Mitchelltown,174.75383,-41.29693
Mitchelltown,174.76034,-41.29376
Mitchelltown,174.75833,-41.29632
Mitchelltown,174.76074,-41.29417
Mitchelltown,174.75546,-41.29516
Mitchelltown,174.75447,-41.29765
Mitchelltown,174.76027,-41.29486
Mitchelltown,174.75433,-41.29484
Mitchelltown,174.75286,-41.30001
Mitchelltown,174.75827,-41.2942
Mitchelltown,174.757,-41.29864
Mitchelltown,174.75784,-41.29822
Mitchelltown,174.75545,-41.29832
Mitchelltown,174.75748,-41.29789
Mitchelltown,174.75945,-41.29552
Mitchelltown,174.75506,-41.29506
Mitchelltown,174.7511,-41.30002
Mitchelltown,174.75407,-41.29523
Mitchelltown,174.75766,-41.29803
Mitchelltown,174.75333,-41.2974
Mitchelltown,174.75853,-41.29572
Mitchelltown,174.75653,-41.29633
Mitchelltown,174.75118,-41.29718
Mitchelltown,174.75548,-41.29324
Mitchelltown,174.75854,-41.29827
Mitchelltown,174.75951,-41.29715
Mitchelltown,174.75167,-41.30101
Mitchelltown,174.75173,-41.29891
Mitchelltown,174.75513,-41.29342
Mitchelltown,174.75856,-41.29841
Mitchelltown,174.75663,-41.29708
Mitchelltown,174.76038,-41.29514
Mitchelltown,174.75257,-41.29855
Mitchelltown,174.76006,-41.29449
Mitchelltown,174.75614,-41.2979
Mitchelltown,174.75841,-41.29423
Mitchelltown,174.75817,-41.2978
Mitchelltown,174.75926,-41.29742
Mitchelltown,174.75663,-41.29612
Mitchelltown,174.75559,-41.29795
Mitchelltown,174.75739,-41.29666
Mitchelltown,174.75481,-41.29454
Mitchelltown,174.75276,-41.29898
Mitchelltown,174.75219,-41.30118
Mitchelltown,174.75378,-41.29795
Mitchelltown,174.75438,-41.29603
Mitchelltown,174.75498,-41.29317
Mitchelltown,174.75998,-41.29593
Mitchelltown,174.75441,-41.29818
Mitchelltown,174.75298,-41.2984
Mitchelltown,174.75814,-41.29448
Mitchelltown,174.75723,-41.29891
Mitchelltown,174.75107,-41.29815
Mitchelltown,174.75066,-41.29839
Mitchelltown,174.76026,-41.2937
Mitchelltown,174.75362,-41.29671
Mitchelltown,174.75027,-41.29826
Mitchelltown,174.75388,-41.29368
Mitchelltown,174.75837,-41.2944
Mitchelltown,174.7522,-41.29996
Mitchelltown,174.76139,-41.29397
Mitchelltown,174.75483,-41.29336
Johnsonville Central,174.8021,-41.22375
Johnsonville Central,174.79629,-41.21833
Johnsonville Central,174.80131,-41.22354
Johnsonville Central,174.80072,-41.22107
Johnsonville Central,174.79412,-41.21741
Johnsonville Central,174.801,-41.22124
Johnsonville Central,174.80361,-41.22296
Johnsonville Central,174.80157,-41.21921
Johnsonville Central,174.79948,-41.22013
Johnsonville Central,174.80513,-41.22247
Johnsonville Central,174.80797,-41.22454
Johnsonville Central,174.80129,-41.21941
Johnsonville Central,174.79457,-41.21731
Johnsonville Central,174.80047,-41.21908
Johnsonville Central,174.80316,-41.22974
Johnsonville Central,174.80124,-41.22077
Johnsonville Central,174.8055,-41.22134
Johnsonville Central,174.80529,-41.22732
Johnsonville Central,174.80505,-41.22638
Johnsonville Central,174.80247,-41.21959
Johnsonville Central,174.80661,-41.22778
Johnsonville Central,174.8061,-41.22196
Johnsonville Central,174.80131,-41.22061
Johnsonville Central,174.80624,-41.225
Johnsonville Central,174.7939,-41.21853
Johnsonville Central,174.80546,-41.22698
Johnsonville Central,174.80118,-41.22186
Johnsonville Central,174.79872,-41.21754
Johnsonville Central,174.80258,-41.22156
Johnsonville Central,174.80182,-41.2197
Johnsonville Central,174.79169,-41.21649
Johnsonville Central,174.79676,-41.21545
Johnsonville Central,174.79632,-41.21581
Johnsonville Central,174.79771,-41.22128
Johnsonville Central,174.80395,-41.22674
Johnsonville Central,174.80841,-41.22093
Johnsonville Central,174.8054,-41.22561
Johnsonville Central,174.80112,-41.22105
Johnsonville Central,174.79924,-41.21815
Johnsonville Central,174.80002,-41.22301
Johnsonville Central,174.801,-41.22169
Johnsonville Central,174.80713,-41.22545
Johnsonville Central,174.80529,-41.2259
Johnsonville Central,174.79619,-41.21961
Johnsonville Central,174.79824,-41.22071
Johnsonville Central,174.80619,-41.22724
Johnsonville Central,174.80167,-41.22035
Johnsonville Central,174.79494,-41.21458
Johnsonville Central,174.80446,-41.22074
Johnsonville Central,174.80177,-41.22146
Johnsonville Central,174.79931,-41.22396
Johnsonville Central,174.80349,-41.21999
Johnsonville Central,174.79991,-41.21947
Johnsonville Central,174.80104,-41.22422
Johnsonville Central,174.79687,-41.21801
Johnsonville Central,174.80565,-41.22065
Johnsonville Central,174.79796,-41.21886
Johnsonville Central,174.79765,-41.22271
Johnsonville Central,174.8078,-41.22264
Johnsonville Central,174.8065,-41.22729
Johnsonville Central,174.80459,-41.22724
Johnsonville Central,174.79481,-41.21614
Johnsonville Central,174.80231,-41.21997
Johnsonville Central,174.80853,-41.22133
Johnsonville Central,174.79965,-41.22326
Johnsonville Central,174.80649,-41.22845
Johnsonville Central,174.80039,-41.22124
Johnsonville Central,174.80733,-41.22512
Johnsonville Central,174.80722,-41.22512
Johnsonville Central,174.80694,-41.22349
Johnsonville Central,174.79909,-41.2177
Johnsonville Central,174.80799,-41.22431
Johnsonville Central,174.79127,-41.21686
Johnsonville Central,174.79831,-41.22317
Johnsonville Central,174.80004,-41.21963
Johnsonville Central,174.79793,-41.22386
Johnsonville Central,174.806,-41.22256
Johnsonville Central,174.79958,-41.21806
Johnsonville Central,174.80505,-41.22132
Johnsonville Central,174.79359,-41.21789
Johnsonville Central,174.80812,-41.22774
Johnsonville Central,174.79338,-41.21719
Johnsonville Central,174.80346,-41.2273
Johnsonville Central,174.80179,-41.22198
Johnsonville Central,174.80304,-41.22646
Johnsonville Central,174.80201,-41.22462
Johnsonville Central,174.80278,-41.23086
Johnsonville Central,174.80087,-41.22278
Johnsonville Central,174.80317,-41.22099
Johnsonville Central,174.7958,-41.21811
Johnsonville Central,174.79054,-41.2164
Johnsonville Central,174.80462,-41.2247
Johnsonville Central,174.79687,-41.21571
Johnsonville Central,174.79941,-41.22205
Johnsonville Central,174.79658,-41.21676
Johnsonville Central,174.80276,-41.21986
Johnsonville Central,174.79483,-41.21575
Johnsonville Central,174.79772,-41.22368
Johnsonville Central,174.79382,-41.21906
Johnsonville Central,174.80389,-41.22682
Tawhai,175.00135,-41.16266
Tawhai,174.99947,-41.1639
Tawhai,174.99279,-41.16641
Tawhai,174.99409,-41.18161
Tawhai,175.0018,-41.1615
Tawhai,174.98285,-41.15897
Tawhai,174.99766,-41.17242
Tawhai,175.00468,-41.18248
Tawhai,174.99505,-41.15343
Tawhai,174.99838,-41.17193
Tawhai,174.98585,-41.17377
Tawhai,175.00628,-41.17504
Tawhai,174.98994,-41.1735
Tawhai,174.99309,-41.18223
Tawhai,174.98512,-41.15954
Tawhai,174.9857,-41.16935
Tawhai,174.98891,-41.16999
Tawhai,175.00094,-41.17006
Tawhai,174.98503,-41.17049
Tawhai,174.98855,-41.17451
Tawhai,174.98841,-41.15189
Tawhai,175.0129,-41.1802
Tawhai,175.00599,-41.18239
Tawhai,175.01545,-41.18355
Tawhai,174.99101,-41.15496
Tawhai,174.9898,-41.15149
Tawhai,175.00005,-41.16968
Tawhai,174.98774,-41.16871
Tawhai,174.9951,-41.17607
Tawhai,174.99051,-41.16155
Tawhai,174.99598,-41.17641
Tawhai,175.01481,-41.17964
Tawhai,175.00646,-41.18243
Tawhai,175.00014,-41.16128
Tawhai,174.99053,-41.16401
Tawhai,174.99843,-41.16966
Tawhai,174.99897,-41.1611
Tawhai,175.01384,-41.18503
Tawhai,174.99219,-41.18358
Tawhai,175.00927,-41.18066
Tawhai,175.01469,-41.18516
Tawhai,175.00943,-41.18341
Tawhai,175.00653,-41.17767
Tawhai,175.00355,-41.1811
Tawhai,174.98347,-41.16941
Tawhai,174.99446,-41.16533
Tawhai,174.9944,-41.15665
Tawhai,174.98667,-41.17561
Tawhai,174.99774,-41.1854
Tawhai,175.00166,-41.17714
Tawhai,174.98409,-41.16247
Tawhai,175.00023,-41.18135
Tawhai,175.00086,-41.17837
Tawhai,175.01546,-41.18506
Tawhai,174.98738,-41.16778
Tawhai,174.99252,-41.14992
Tawhai,174.99498,-41.16499
Tawhai,175.00465,-41.18405
Tawhai,174.99541,-41.15862
Tawhai,174.99191,-41.1496
Tawhai,175.00281,-41.18147
Tawhai,174.99355,-41.17293
Tawhai,175.01711,-41.17999
Tawhai,175.01532,-41.17847
Tawhai,174.98925,-41.17665
Tawhai,174.98512,-41.16426
Tawhai,175.01598,-41.18316
Tawhai,175.01698,-41.18132
Tawhai,174.98821,-41.1756
Tawhai,175.0002,-41.18366
Tawhai,174.99224,-41.16167
Tawhai,174.98847,-41.15857
Tawhai,175.00222,-41.17518
Tawhai,175.00464,-41.17314
Tawhai,174.98794,-41.17854
Tawhai,174.98714,-41.17055
Tawhai,174.98875,-41.17461
Tawhai,174.98873,-41.16216
Tawhai,175.008,-41.17717
Tawhai,175.01382,-41.17967
Tawhai,174.99845,-41.15725
Tawhai,175.00284,-41.1713
Tawhai,174.99401,-41.16567
Tawhai,174.99624,-41.1553
Tawhai,174.9991,-41.17564
Tawhai,174.99056,-41.17165
Tawhai,175.00585,-41.18075
Tawhai,174.9998,-41.16805
Tawhai,174.99457,-41.18315
Tawhai,175.00328,-41.16322
Tawhai,174.99407,-41.16729
Tawhai,174.98419,-41.16229
Tawhai,175.00915,-41.18205
Tawhai,175.01441,-41.18017
Tawhai,175.00398,-41.16283
Tawhai,175.00833,-41.18074
Tawhai,174.98904,-41.15642
Tawhai,174.98828,-41.16866
Tawhai,175.00946,-41.18318
Tawhai,174.99138,-41.17702
Haywards-Manor Park,174.97329,-41.15608
Haywards-Manor Park,174.95628,-41.14791
Haywards-Manor Park,174.98163,-41.14294
Haywards-Manor Park,174.98402,-41.14496
Haywards-Manor Park,174.97779,-41.14361
Haywards-Manor Park,174.97349,-41.15443
Haywards-Manor Park,174.97244,-41.16104
Haywards-Manor Park,174.98187,-41.15895
Haywards-Manor Park,174.97743,-41.13866
Haywards-Manor Park,174.97817,-41.14123
Haywards-Manor Park,174.95685,-41.14706
Haywards-Manor Park,174.95323,-41.14767
Haywards-Manor Park,174.98883,-41.1443
Haywards-Manor Park,174.98193,-41.14489
Haywards-Manor Park,174.98456,-41.15076
Haywards-Manor Park,174.96069,-41.14773
Haywards-Manor Park,174.97418,-41.14093
Haywards-Manor Park,174.97372,-41.14314
Haywards-Manor Park,174.97723,-41.13968
Haywards-Manor Park,174.96757,-41.16464
Haywards-Manor Park,174.96879,-41.16301
Haywards-Manor Park,174.97076,-41.14564
Haywards-Manor Park,174.95145,-41.1464
Haywards-Manor Park,174.96271,-41.14954
Haywards-Manor Park,174.98049,-41.14565
Haywards-Manor Park,174.97313,-41.1558
Haywards-Manor Park,174.97016,-41.15741
Haywards-Manor Park,174.98843,-41.14788
Haywards-Manor Park,174.97807,-41.14392
Haywards-Manor Park,174.97132,-41.14604
Haywards-Manor Park,174.9671,-41.1559
Haywards-Manor Park,174.96307,-41.15204
Haywards-Manor Park,174.9695,-41.16535
Haywards-Manor Park,174.98488,-41.15358
Haywards-Manor Park,174.97228,-41.15361
Haywards-Manor Park,174.98197,-41.15629
Haywards-Manor Park,174.96698,-41.15787
Haywards-Manor Park,174.96386,-41.16633
Haywards-Manor Park,174.96069,-41.14956
Haywards-Manor Park,174.96917,-41.15809
Haywards-Manor Park,174.99521,-41.14565
Haywards-Manor Park,174.97675,-41.15867
Haywards-Manor Park,174.97922,-41.14975
Haywards-Manor Park,174.97701,-41.1403
Haywards-Manor Park,174.96006,-41.14747
Haywards-Manor Park,174.98146,-41.15921
Haywards-Manor Park,174.97477,-41.15616
Haywards-Manor Park,174.97179,-41.16457
Haywards-Manor Park,174.98885,-41.14567
Haywards-Manor Park,174.96937,-41.151
Haywards-Manor Park,174.976,-41.13915
Haywards-Manor Park,174.97018,-41.14382
Haywards-Manor Park,174.95629,-41.14668
Haywards-Manor Park,174.9704,-41.15142
Haywards-Manor Park,174.9927,-41.14526
Haywards-Manor Park,174.97124,-41.15326
Haywards-Manor Park,174.97826,-41.14718
Haywards-Manor Park,174.97709,-41.1555
Haywards-Manor Park,174.97578,-41.13741
Haywards-Manor Park,174.97864,-41.15393
Haywards-Manor Park,174.97941,-41.1572
Haywards-Manor Park,174.9728,-41.15289
Haywards-Manor Park,174.98862,-41.14836
Haywards-Manor Park,174.96668,-41.15725
Haywards-Manor Park,174.9799,-41.1592
Haywards-Manor Park,174.96401,-41.15326
Haywards-Manor Park,174.96706,-41.15245
Haywards-Manor Park,174.97359,-41.15735
Haywards-Manor Park,174.97527,-41.15599
Haywards-Manor Park,174.98556,-41.15288
Haywards-Manor Park,174.97302,-41.14361
Haywards-Manor Park,174.95447,-41.14776
Haywards-Manor Park,174.97474,-41.15493
Haywards-Manor Park,174.97899,-41.13769
Haywards-Manor Park,174.98309,-41.14874
Haywards-Manor Park,174.97598,-41.15825
Haywards-Manor Park,174.98354,-41.14463
Haywards-Manor Park,174.97117,-41.15761
Haywards-Manor Park,174.98442,-41.15044
Haywards-Manor Park,174.98132,-41.15342
Haywards-Manor Park,174.98222,-41.14941
Haywards-Manor Park,174.97042,-41.16073
Haywards-Manor Park,174.96313,-41.14931
Haywards-Manor Park,174.97863,-41.14922
Haywards-Manor Park,174.976,-41.15648
Haywards-Manor Park,174.9758,-41.15301
Haywards-Manor Park,174.99056,-41.14681
Haywards-Manor Park,174.98858,-41.14671
Haywards-Manor Park,174.98219,-41.15804
Haywards-Manor Park,174.98298,-41.14774
Haywards-Manor Park,174.98185,-41.1448
Haywards-Manor Park,174.99554,-41.14686
Haywards-Manor Park,174.97024,-41.14643
Haywards-Manor Park,174.97615,-41.15858
Haywards-Manor Park,174.98171,-41.14385
Haywards-Manor Park,174.98051,-41.15213
Haywards-Manor Park,174.99026,-41.14587
Haywards-Manor Park,174.97917,-41.15232
Haywards-Manor Park,174.98038,-41.14685
Haywards-Manor Park,174.97896,-41.15172
Seatoun Tunnel West,174.82345,-41.32284
Seatoun Tunnel West,174.82443,-41.32258
Seatoun Tunnel West,174.82678,-41.32347
Seatoun Tunnel West,174.82199,-41.32324
Seatoun Tunnel West,174.82546,-41.32254
Seatoun Tunnel West,174.82041,-41.32458
Seatoun Tunnel West,174.8253,-41.32363
Seatoun Tunnel West,174.82001,-41.3238
Seatoun Tunnel West,174.82388,-41.32254
Seatoun Tunnel West,174.82355,-41.32146
Seatoun Tunnel West,174.82263,-41.32191
Seatoun Tunnel West,174.82301,-41.32369
Seatoun Tunnel West,174.82083,-41.32352
Seatoun Tunnel West,174.82172,-41.32392
Seatoun Tunnel West,174.82446,-41.32404
Seatoun Tunnel West,174.82571,-41.32236
Seatoun Tunnel West,174.82077,-41.32167
Seatoun Tunnel West,174.81991,-41.32309
Seatoun Tunnel West,174.8222,-41.32279
Seatoun Tunnel West,174.82515,-41.32221
Seatoun Tunnel West,174.82073,-41.32388
Seatoun Tunnel West,174.82237,-41.32291
Seatoun Tunnel West,174.82023,-41.32186
Seatoun Tunnel West,174.81918,-41.32447
Seatoun Tunnel West,174.82671,-41.32371
Seatoun Tunnel West,174.82576,-41.32305
Seatoun Tunnel West,174.82329,-41.32359
Seatoun Tunnel West,174.82378,-41.32178
Seatoun Tunnel West,174.82438,-41.32384
Seatoun Tunnel West,174.8236,-41.32344
Seatoun Tunnel West,174.82133,-41.32401
Seatoun Tunnel West,174.82411,-41.32276
Seatoun Tunnel West,174.82695,-41.32385
Seatoun Tunnel West,174.82088,-41.32245
Seatoun Tunnel West,174.82438,-41.32225
Seatoun Tunnel West,174.82499,-41.32234
Seatoun Tunnel West,174.82544,-41.32375
Seatoun Tunnel West,174.82334,-41.32222
Seatoun Tunnel West,174.8212,-41.32371
Seatoun Tunnel West,174.82016,-41.32183
Seatoun Tunnel West,174.8247,-41.32371
Seatoun Tunnel West,174.82016,-41.32184
Seatoun Tunnel West,174.82362,-41.32202
Seatoun Tunnel West,174.82326,-41.32202
Seatoun Tunnel West,174.82006,-41.32225
Seatoun Tunnel West,174.81839,-41.32503
Seatoun Tunnel West,174.82203,-41.32219
Seatoun Tunnel West,174.82218,-41.32367
Seatoun Tunnel West,174.82351,-41.32143
Seatoun Tunnel West,174.82402,-41.32077
Seatoun Tunnel West,174.82559,-41.32215
Seatoun Tunnel West,174.82237,-41.32174
Seatoun Tunnel West,174.82525,-41.32394
Seatoun Tunnel West,174.82326,-41.32382
Seatoun Tunnel West,174.82526,-41.32177
Seatoun Tunnel West,174.8249,-41.32204
Seatoun Tunnel West,174.82099,-41.32216
Seatoun Tunnel West,174.82328,-41.32368
Seatoun Tunnel West,174.8232,-41.3216
Seatoun Tunnel West,174.82537,-41.32239
Seatoun Tunnel West,174.82012,-41.32367
Seatoun Tunnel West,174.82704,-41.32428
Seatoun Tunnel West,174.827,-41.32391
Seatoun Tunnel West,174.82092,-41.32312
Seatoun Tunnel West,174.82625,-41.32403
Seatoun Tunnel West,174.81827,-41.32449
Seatoun Tunnel West,174.82533,-41.32303
Seatoun Tunnel West,174.82399,-41.32155
Seatoun Tunnel West,174.82315,-41.32115
Seatoun Tunnel West,174.82207,-41.32219
Seatoun Tunnel West,174.82042,-41.32205
Seatoun Tunnel West,174.82501,-41.32417
Seatoun Tunnel West,174.81893,-41.32414
Seatoun Tunnel West,174.82279,-41.32147
Seatoun Tunnel West,174.82278,-41.32196
Seatoun Tunnel West,174.82217,-41.3222
Seatoun Tunnel West,174.82485,-41.32264
Seatoun Tunnel West,174.82493,-41.32224
Seatoun Tunnel West,174.82238,-41.32199
Seatoun Tunnel West,174.82236,-41.32148
Seatoun Tunnel West,174.82038,-41.32267
Seatoun Tunnel West,174.82407,-41.32304
Seatoun Tunnel West,174.82059,-41.32244
Seatoun Tunnel West,174.82075,-41.32217
Seatoun Tunnel West,174.81897,-41.3238
Seatoun Tunnel West,174.82126,-41.32279
Seatoun Tunnel West,174.82401,-41.32194
Seatoun Tunnel West,174.82423,-41.32177
Seatoun Tunnel West,174.82084,-41.32278
Seatoun Tunnel West,174.82654,-41.32444
Seatoun Tunnel West,174.81984,-41.3246
Seatoun Tunnel West,174.82049,-41.32182
Seatoun Tunnel West,174.82224,-41.32314
Seatoun Tunnel West,174.822,-41.32421
Seatoun Tunnel West,174.81855,-41.32497
Seatoun Tunnel West,174.82131,-41.323
Seatoun Tunnel West,174.82335,-41.32359
